_id,"T players","CT Players",Map,"T Steamids","CT steamids"
2-2-2021_13-11-8,15,6,jb_sg_dojo_v5-6,"STEAM_0:1:457551723 STEAM_0:1:449632070 STEAM_0:1:550524178 STEAM_0:1:421897392 STEAM_0:1:490565591 STEAM_0:0:571771572 STEAM_0:0:157034120 STEAM_0:0:226036133 STEAM_0:0:151280676 STEAM_0:0:197520829 STEAM_0:0:163205961 STEAM_0:1:99373465 STEAM_0:1:563947226 STEAM_0:0:29655979 STEAM_0:1:562826623","STEAM_0:1:152896539 STEAM_0:0:426474565 STEAM_0:0:175479973 STEAM_0:1:427402928 STEAM_0:0:483395202 STEAM_0:0:139817042"
2-2-2021_13-16-8,11,7,jb_sg_dojo_v5-6,"STEAM_0:1:457551723 STEAM_0:1:421897392 STEAM_0:1:449632070 STEAM_0:1:550524178 STEAM_0:1:99373465 STEAM_0:1:490565591 STEAM_0:0:571771572 STEAM_0:0:226036133 STEAM_0:0:163205961 STEAM_0:1:120988046 STEAM_0:1:124882951","STEAM_0:1:152896539 STEAM_0:0:175479973 STEAM_0:1:427402928 STEAM_0:0:426474565 STEAM_0:0:483395202 STEAM_0:0:197520829 STEAM_0:0:139817042"
2-2-2021_13-21-8,13,6,jb_sg_dojo_v5-6,"STEAM_0:1:457551723 STEAM_0:1:449632070 STEAM_0:1:550524178 STEAM_0:1:99373465 STEAM_0:0:226036133 STEAM_0:1:490565591 STEAM_0:0:571771572 STEAM_0:0:163205961 STEAM_0:1:120988046 STEAM_0:1:421897392 STEAM_0:0:549339048 STEAM_0:1:541509319 STEAM_0:1:124882951","STEAM_0:1:152896539 STEAM_0:0:426474565 STEAM_0:0:175479973 STEAM_0:1:427402928 STEAM_0:0:483395202 STEAM_0:0:197520829"
2-2-2021_13-26-8,17,4,jb_moti2_final,"STEAM_0:1:550524178 STEAM_0:1:457551723 STEAM_0:1:490565591 STEAM_0:1:502089637 STEAM_0:0:175479973 STEAM_0:1:449632070 STEAM_0:0:226036133 STEAM_0:1:124882951 STEAM_0:1:421897392 STEAM_0:1:99373465 STEAM_0:1:152896539 STEAM_0:0:571771572 STEAM_0:1:585916437 STEAM_0:1:120988046 STEAM_0:1:5842564 STEAM_0:0:163205961 STEAM_0:0:549339048","STEAM_0:1:427402928 STEAM_0:1:541509319 STEAM_0:0:197520829 STEAM_0:0:483395202"
2-2-2021_13-31-8,14,4,jb_moti2_final,"STEAM_0:1:490565591 STEAM_0:0:175479973 STEAM_0:1:550524178 STEAM_0:1:457551723 STEAM_0:1:99373465 STEAM_0:1:502089637 STEAM_0:1:449632070 STEAM_0:1:100077925 STEAM_0:1:124882951 STEAM_0:1:152896539 STEAM_0:0:571771572 STEAM_0:1:120988046 STEAM_0:0:163205961 STEAM_0:0:549339048","STEAM_0:1:541509319 STEAM_0:0:483395202 STEAM_0:0:197520829 STEAM_0:1:585916437"
2-2-2021_13-36-8,12,5,jb_moti2_final,"STEAM_0:1:120988046 STEAM_0:0:175479973 STEAM_0:1:449632070 STEAM_0:1:550524178 STEAM_0:1:457551723 STEAM_0:1:99373465 STEAM_0:1:502089637 STEAM_0:1:100077925 STEAM_0:1:124882951 STEAM_0:0:571771572 STEAM_0:0:163205961 STEAM_0:0:426474565","STEAM_0:1:541509319 STEAM_0:0:483395202 STEAM_0:0:197520829 STEAM_0:1:152896539 STEAM_0:1:585916437"
2-2-2021_13-41-8,10,4,jb_moti2_final,"STEAM_0:1:120988046 STEAM_0:1:449632070 STEAM_0:1:550524178 STEAM_0:1:99373465 STEAM_0:1:502089637 STEAM_0:1:100077925 STEAM_0:1:124882951 STEAM_0:0:571771572 STEAM_0:0:163205961 STEAM_0:0:426474565","STEAM_0:1:541509319 STEAM_0:0:483395202 STEAM_0:0:175479973 STEAM_0:1:585916437"
2-2-2021_13-46-8,11,3,jb_moti2_final,"STEAM_0:1:120988046 STEAM_0:1:449632070 STEAM_0:1:99373465 STEAM_0:1:550524178 STEAM_0:1:100077925 STEAM_0:0:571771572 STEAM_0:1:502089637 STEAM_0:1:65566651 STEAM_0:1:125418922 STEAM_0:0:180231922 STEAM_0:0:426474565","STEAM_0:0:175479973 STEAM_0:0:483395202 STEAM_0:1:585916437"
2-2-2021_13-51-8,10,4,jb_moti2_final,"STEAM_0:1:541509319 STEAM_0:1:120988046 STEAM_0:1:125418922 STEAM_0:1:449632070 STEAM_0:1:550524178 STEAM_0:1:100077925 STEAM_0:0:571771572 STEAM_0:1:502089637 STEAM_0:1:65566651 STEAM_0:1:490565591","STEAM_0:0:175479973 STEAM_0:0:483395202 STEAM_0:1:99373465 STEAM_0:1:585916437"
2-2-2021_13-56-8,13,3,jb_moti2_final,"STEAM_0:1:541509319 STEAM_0:0:483395202 STEAM_0:1:120988046 STEAM_0:1:125418922 STEAM_0:1:449632070 STEAM_0:1:550524178 STEAM_0:1:100077925 STEAM_0:0:571771572 STEAM_0:1:502089637 STEAM_0:1:65566651 STEAM_0:1:490565591 STEAM_0:1:447977496 STEAM_0:1:519641530","STEAM_0:0:175479973 STEAM_0:1:99373465 STEAM_0:1:585916437"
2-2-2021_14-1-8,12,3,jb_moti2_final,"STEAM_0:1:541509319 STEAM_0:1:99373465 STEAM_0:1:120988046 STEAM_0:1:125418922 STEAM_0:1:502089637 STEAM_0:1:550524178 STEAM_0:0:163205961 STEAM_0:1:100077925 STEAM_0:1:65566651 STEAM_0:1:53417122 STEAM_0:1:490565591 STEAM_0:1:447977496","STEAM_0:0:483395202 STEAM_0:0:175479973 STEAM_0:1:519641530"
2-2-2021_14-6-8,12,3,jb_moti2_final,"STEAM_0:1:541509319 STEAM_0:1:99373465 STEAM_0:1:120988046 STEAM_0:0:163205961 STEAM_0:1:125418922 STEAM_0:1:502089637 STEAM_0:1:550524178 STEAM_0:1:64452387 STEAM_0:1:100077925 STEAM_0:1:65566651 STEAM_0:1:53417122 STEAM_0:1:447977496","STEAM_0:0:483395202 STEAM_0:0:175479973 STEAM_0:1:519641530"
2-2-2021_14-11-8,9,2,jb_dystopian_b6,"STEAM_0:1:519641530 STEAM_0:1:120988046 STEAM_0:1:550524178 STEAM_0:1:65566651 STEAM_0:1:541509319 STEAM_0:1:447977496 STEAM_0:0:163205961 STEAM_0:1:125418922 STEAM_0:1:53417122","STEAM_0:0:175479973 STEAM_0:1:99373465"
2-2-2021_14-16-8,13,5,jb_dystopian_b6,"STEAM_0:1:64452387 STEAM_0:0:525411123 STEAM_0:1:447977496 STEAM_0:0:163205961 STEAM_0:1:519641530 STEAM_0:1:502089637 STEAM_0:1:550524178 STEAM_0:1:65566651 STEAM_0:1:449632070 STEAM_0:1:99373465 STEAM_0:1:541509319 STEAM_0:1:152896539 STEAM_0:1:53417122","STEAM_0:1:120988046 STEAM_0:0:175479973 STEAM_0:0:483395202 STEAM_0:1:125418922 STEAM_0:1:578873282"
2-2-2021_14-21-8,16,5,jb_dystopian_b6,"STEAM_0:1:64452387 STEAM_0:0:525411123 STEAM_0:1:447977496 STEAM_0:0:163205961 STEAM_0:1:519641530 STEAM_0:1:502089637 STEAM_0:1:117564385 STEAM_0:1:550524178 STEAM_0:1:65566651 STEAM_0:1:531828146 STEAM_0:1:449632070 STEAM_0:1:99373465 STEAM_0:1:541509319 STEAM_0:1:152896539 STEAM_0:1:490565591 STEAM_0:1:53417122","STEAM_0:1:120988046 STEAM_0:1:125418922 STEAM_0:0:175479973 STEAM_0:0:483395202 STEAM_0:1:578873282"
2-2-2021_14-26-8,16,5,jb_dystopian_b6,"STEAM_0:1:447977496 STEAM_0:1:125418922 STEAM_0:1:64452387 STEAM_0:0:525411123 STEAM_0:1:550524178 STEAM_0:1:541509319 STEAM_0:0:163205961 STEAM_0:1:578873282 STEAM_0:1:519641530 STEAM_0:1:117564385 STEAM_0:1:65566651 STEAM_0:1:531828146 STEAM_0:1:449632070 STEAM_0:1:99373465 STEAM_0:1:152896539 STEAM_0:1:53417122","STEAM_0:0:575381649 STEAM_0:0:483395202 STEAM_0:1:490565591 STEAM_0:0:175479973 STEAM_0:0:102703913"
2-2-2021_14-31-8,17,5,jb_dystopian_b6,"STEAM_0:1:447977496 STEAM_0:1:125418922 STEAM_0:1:64452387 STEAM_0:0:525411123 STEAM_0:1:550524178 STEAM_0:0:163205961 STEAM_0:1:578873282 STEAM_0:1:519641530 STEAM_0:1:117564385 STEAM_0:1:65566651 STEAM_0:1:531828146 STEAM_0:1:124882951 STEAM_0:1:449632070 STEAM_0:1:99373465 STEAM_0:1:211918257 STEAM_0:1:152896539 STEAM_0:1:53417122","STEAM_0:0:175479973 STEAM_0:0:575381649 STEAM_0:0:483395202 STEAM_0:1:490565591 STEAM_0:0:102703913"
2-2-2021_14-36-8,15,3,jb_dystopian_b6,"STEAM_0:1:125418922 STEAM_0:1:64452387 STEAM_0:0:525411123 STEAM_0:1:550524178 STEAM_0:1:117564385 STEAM_0:0:163205961 STEAM_0:1:519641530 STEAM_0:1:65566651 STEAM_0:1:531828146 STEAM_0:1:124882951 STEAM_0:1:449632070 STEAM_0:1:99373465 STEAM_0:1:211918257 STEAM_0:1:152896539 STEAM_0:1:53417122","STEAM_0:0:175479973 STEAM_0:0:575381649 STEAM_0:0:102703913"
2-2-2021_14-41-8,15,4,jb_dystopian_b6,"STEAM_0:1:125418922 STEAM_0:0:525411123 STEAM_0:1:64452387 STEAM_0:0:483395202 STEAM_0:1:550524178 STEAM_0:1:519641530 STEAM_0:1:117564385 STEAM_0:0:163205961 STEAM_0:1:65566651 STEAM_0:1:531828146 STEAM_0:1:124882951 STEAM_0:1:449632070 STEAM_0:1:99373465 STEAM_0:1:211918257 STEAM_0:1:53417122","STEAM_0:0:175479973 STEAM_0:0:575381649 STEAM_0:0:102703913 STEAM_0:1:152896539"
2-2-2021_14-46-8,16,4,jb_dystopian_b6,"STEAM_0:1:125418922 STEAM_0:0:525411123 STEAM_0:1:64452387 STEAM_0:0:483395202 STEAM_0:1:550524178 STEAM_0:1:519641530 STEAM_0:1:124882951 STEAM_0:0:163205961 STEAM_0:1:65566651 STEAM_0:1:531828146 STEAM_0:1:449632070 STEAM_0:1:99373465 STEAM_0:1:211918257 STEAM_0:1:191889352 STEAM_0:1:53417122 STEAM_0:0:180231922","STEAM_0:0:175479973 STEAM_0:0:575381649 STEAM_0:0:102703913 STEAM_0:1:152896539"
2-2-2021_14-51-8,11,4,jb_dystopian_b6,"STEAM_0:1:125418922 STEAM_0:1:550524178 STEAM_0:1:519641530 STEAM_0:1:124882951 STEAM_0:1:99373465 STEAM_0:0:163205961 STEAM_0:0:209709108 STEAM_0:1:65566651 STEAM_0:1:449632070 STEAM_0:1:211918257 STEAM_0:0:180231922","STEAM_0:0:175479973 STEAM_0:1:152896539 STEAM_0:0:575381649 STEAM_0:1:53417122"
2-2-2021_14-56-8,12,5,jb_dystopian_b6,"STEAM_0:1:125418922 STEAM_0:1:550524178 STEAM_0:0:163205961 STEAM_0:1:447977496 STEAM_0:1:124882951 STEAM_0:1:99373465 STEAM_0:0:180231922 STEAM_0:1:100077925 STEAM_0:0:209709108 STEAM_0:1:64452387 STEAM_0:1:449632070 STEAM_0:1:211918257","STEAM_0:0:175479973 STEAM_0:1:152896539 STEAM_0:0:575381649 STEAM_0:1:53417122 STEAM_0:0:93696048"
2-2-2021_15-1-8,12,5,jb_arcade_b5,"STEAM_0:1:64452387 STEAM_0:1:578873282 STEAM_0:1:124882951 STEAM_0:0:209709108 STEAM_0:1:100077925 STEAM_0:1:177789809 STEAM_0:0:180231922 STEAM_0:1:99373465 STEAM_0:1:550524178 STEAM_0:0:575381649 STEAM_0:1:125418922 STEAM_0:1:449632070","STEAM_0:0:175479973 STEAM_0:0:93696048 STEAM_0:1:53417122 STEAM_0:0:566726495 STEAM_0:1:152896539"
2-2-2021_15-6-8,11,4,jb_arcade_b5,"STEAM_0:1:177789809 STEAM_0:0:575381649 STEAM_0:1:64452387 STEAM_0:1:449632070 STEAM_0:1:124882951 STEAM_0:0:209709108 STEAM_0:1:100077925 STEAM_0:0:566726495 STEAM_0:0:180231922 STEAM_0:1:99373465 STEAM_0:1:550524178","STEAM_0:0:93696048 STEAM_0:1:53417122 STEAM_0:0:175479973 STEAM_0:1:152896539"
2-2-2021_15-11-8,12,5,jb_arcade_b5,"STEAM_0:0:575381649 STEAM_0:0:180231922 STEAM_0:1:124882951 STEAM_0:1:550524178 STEAM_0:1:64452387 STEAM_0:1:449632070 STEAM_0:1:584451382 STEAM_0:0:209709108 STEAM_0:1:100077925 STEAM_0:0:566726495 STEAM_0:1:99373465 STEAM_0:0:571771572","STEAM_0:0:93696048 STEAM_0:1:177789809 STEAM_0:1:152896539 STEAM_0:0:175479973 STEAM_0:1:53417122"
2-2-2021_15-16-8,14,6,jb_arcade_b5,"STEAM_0:0:575381649 STEAM_0:0:180231922 STEAM_0:1:124882951 STEAM_0:1:550524178 STEAM_0:1:64452387 STEAM_0:1:449632070 STEAM_0:1:584451382 STEAM_0:1:541509319 STEAM_0:0:209709108 STEAM_0:0:566726495 STEAM_0:0:151280676 STEAM_0:1:457551723 STEAM_0:1:99373465 STEAM_0:0:571771572","STEAM_0:1:177789809 STEAM_0:1:152896539 STEAM_0:0:93696048 STEAM_0:1:53417122 STEAM_0:0:175479973 STEAM_0:1:109637725"
2-2-2021_15-21-8,15,5,jb_arcade_b5,"STEAM_0:0:575381649 STEAM_0:0:180231922 STEAM_0:1:124882951 STEAM_0:1:99373465 STEAM_0:1:550524178 STEAM_0:1:64452387 STEAM_0:1:449632070 STEAM_0:1:584451382 STEAM_0:1:541509319 STEAM_0:0:209709108 STEAM_0:0:566726495 STEAM_0:0:483395202 STEAM_0:0:163205961 STEAM_0:1:457551723 STEAM_0:0:571771572","STEAM_0:1:177789809 STEAM_0:0:93696048 STEAM_0:1:152896539 STEAM_0:0:175479973 STEAM_0:1:109637725"
2-2-2021_15-26-8,17,5,jb_arcade_b5,"STEAM_0:0:575381649 STEAM_0:0:180231922 STEAM_0:1:211918257 STEAM_0:1:124882951 STEAM_0:1:457551723 STEAM_0:0:163205961 STEAM_0:1:99373465 STEAM_0:1:550524178 STEAM_0:1:64452387 STEAM_0:1:449632070 STEAM_0:1:584451382 STEAM_0:1:541509319 STEAM_0:0:549339048 STEAM_0:0:209709108 STEAM_0:0:566726495 STEAM_0:0:483395202 STEAM_0:0:571771572","STEAM_0:1:177789809 STEAM_0:0:93696048 STEAM_0:1:152896539 STEAM_0:0:175479973 STEAM_0:1:109637725"
2-2-2021_15-31-8,20,7,jb_peanut_tango_v3,"STEAM_0:1:584451382 STEAM_0:1:117564385 STEAM_0:1:211918257 STEAM_0:1:578873282 STEAM_0:1:124882951 STEAM_0:1:502089637 STEAM_0:0:549339048 STEAM_0:0:209709108 STEAM_0:1:100077925 STEAM_0:0:566726495 STEAM_0:0:483395202 STEAM_0:0:163205961 STEAM_0:1:120988046 STEAM_0:0:180231922 STEAM_0:1:457551723 STEAM_0:1:99373465 STEAM_0:1:550524178 STEAM_0:0:571771572 STEAM_0:1:64452387 STEAM_0:1:449632070","STEAM_0:0:575381649 STEAM_0:1:541509319 STEAM_0:1:109637725 STEAM_0:1:177789809 STEAM_0:1:152896539 STEAM_0:0:93696048 STEAM_0:0:175479973"
2-2-2021_15-36-8,16,8,jb_peanut_tango_v3,"STEAM_0:0:575381649 STEAM_0:1:457551723 STEAM_0:1:584451382 STEAM_0:0:163205961 STEAM_0:1:124882951 STEAM_0:0:519246167 STEAM_0:1:211918257 STEAM_0:1:502089637 STEAM_0:0:549339048 STEAM_0:0:209709108 STEAM_0:1:99373465 STEAM_0:1:550524178 STEAM_0:0:571771572 STEAM_0:1:64452387 STEAM_0:1:427402928 STEAM_0:1:449632070","STEAM_0:1:109637725 STEAM_0:0:175479973 STEAM_0:1:541509319 STEAM_0:0:180231922 STEAM_0:0:151280676 STEAM_0:0:483395202 STEAM_0:1:177789809 STEAM_0:1:152896539"
2-2-2021_15-41-8,15,8,jb_peanut_tango_v3,"STEAM_0:0:575381649 STEAM_0:0:163205961 STEAM_0:1:457551723 STEAM_0:1:124882951 STEAM_0:0:519246167 STEAM_0:1:211918257 STEAM_0:1:502089637 STEAM_0:0:549339048 STEAM_0:0:209709108 STEAM_0:1:99373465 STEAM_0:1:550524178 STEAM_0:0:571771572 STEAM_0:1:64452387 STEAM_0:1:427402928 STEAM_0:1:449632070","STEAM_0:1:109637725 STEAM_0:0:175479973 STEAM_0:1:177789809 STEAM_0:1:541509319 STEAM_0:1:584451382 STEAM_0:0:151280676 STEAM_0:0:483395202 STEAM_0:1:152896539"
2-2-2021_15-46-8,17,7,jb_peanut_tango_v3,"STEAM_0:0:575381649 STEAM_0:0:163205961 STEAM_0:1:457551723 STEAM_0:1:124882951 STEAM_0:0:519246167 STEAM_0:1:99373465 STEAM_0:1:573885615 STEAM_0:1:211918257 STEAM_0:1:502089637 STEAM_0:0:549339048 STEAM_0:0:209709108 STEAM_0:1:150747227 STEAM_0:0:593668928 STEAM_0:0:571771572 STEAM_0:1:64452387 STEAM_0:1:427402928 STEAM_0:1:449632070","STEAM_0:0:175479973 STEAM_0:0:151280676 STEAM_0:1:109637725 STEAM_0:1:177789809 STEAM_0:1:541509319 STEAM_0:1:584451382 STEAM_0:0:483395202"
2-2-2021_15-51-8,17,6,jb_peanut_tango_v3,"STEAM_0:0:575381649 STEAM_0:1:457551723 STEAM_0:1:99373465 STEAM_0:1:124882951 STEAM_0:1:573885615 STEAM_0:1:211918257 STEAM_0:1:502089637 STEAM_0:0:549339048 STEAM_0:0:209709108 STEAM_0:1:100077925 STEAM_0:1:117564385 STEAM_0:1:150747227 STEAM_0:0:593668928 STEAM_0:0:571771572 STEAM_0:1:64452387 STEAM_0:1:427402928 STEAM_0:1:449632070","STEAM_0:0:175479973 STEAM_0:1:109637725 STEAM_0:0:151280676 STEAM_0:1:541509319 STEAM_0:1:584451382 STEAM_0:0:483395202"
2-2-2021_15-56-8,16,7,jb_peanut_tango_v3,"STEAM_0:0:575381649 STEAM_0:1:99373465 STEAM_0:1:573885615 STEAM_0:1:211918257 STEAM_0:1:427402928 STEAM_0:1:502089637 STEAM_0:1:191889352 STEAM_0:0:209709108 STEAM_0:1:100077925 STEAM_0:1:113270576 STEAM_0:1:117564385 STEAM_0:0:593668928 STEAM_0:0:508022900 STEAM_0:0:571771572 STEAM_0:1:64452387 STEAM_0:1:449632070","STEAM_0:1:109637725 STEAM_0:0:175479973 STEAM_0:0:151280676 STEAM_0:1:584451382 STEAM_0:1:541509319 STEAM_0:0:483395202 STEAM_0:0:195391215"
2-2-2021_16-1-8,16,6,jb_peanut_tango_v3,"STEAM_0:0:575381649 STEAM_0:1:502089637 STEAM_0:1:117564385 STEAM_0:1:64452387 STEAM_0:1:573885615 STEAM_0:1:211918257 STEAM_0:1:427402928 STEAM_0:1:191889352 STEAM_0:0:209709108 STEAM_0:1:100077925 STEAM_0:1:113270576 STEAM_0:1:457551723 STEAM_0:1:567047481 STEAM_0:0:508022900 STEAM_0:0:571771572 STEAM_0:1:449632070","STEAM_0:0:175479973 STEAM_0:1:541509319 STEAM_0:0:151280676 STEAM_0:1:584451382 STEAM_0:0:195391215 STEAM_0:0:483395202"
2-2-2021_16-6-8,15,7,jb_peanut_tango_v3,"STEAM_0:1:541509319 STEAM_0:1:100077925 STEAM_0:1:457551723 STEAM_0:1:427402928 STEAM_0:1:502089637 STEAM_0:1:117564385 STEAM_0:1:64452387 STEAM_0:1:573885615 STEAM_0:1:211918257 STEAM_0:1:191889352 STEAM_0:0:209709108 STEAM_0:1:113270576 STEAM_0:1:567047481 STEAM_0:0:508022900 STEAM_0:0:429121579","STEAM_0:0:575381649 STEAM_0:0:151280676 STEAM_0:0:175479973 STEAM_0:1:584451382 STEAM_0:0:195391215 STEAM_0:0:483395202 STEAM_0:0:93696048"
2-2-2021_16-11-8,13,6,jb_peanut_tango_v3,"STEAM_0:0:151280676 STEAM_0:1:541509319 STEAM_0:1:100077925 STEAM_0:1:457551723 STEAM_0:1:427402928 STEAM_0:1:502089637 STEAM_0:1:113270576 STEAM_0:1:573885615 STEAM_0:1:211918257 STEAM_0:0:209709108 STEAM_0:1:567047481 STEAM_0:0:508022900 STEAM_0:1:528019583","STEAM_0:0:175479973 STEAM_0:0:575381649 STEAM_0:1:584451382 STEAM_0:0:195391215 STEAM_0:0:483395202 STEAM_0:0:93696048"
2-2-2021_16-16-8,13,6,jb_peanut_tango_v3,"STEAM_0:1:541509319 STEAM_0:1:100077925 STEAM_0:1:427402928 STEAM_0:1:502089637 STEAM_0:1:113270576 STEAM_0:0:508022900 STEAM_0:1:573885615 STEAM_0:1:211918257 STEAM_0:1:147383712 STEAM_0:1:243982354 STEAM_0:0:179510445 STEAM_0:1:567047481 STEAM_0:1:528019583","STEAM_0:0:575381649 STEAM_0:0:195391215 STEAM_0:0:175479973 STEAM_0:1:584451382 STEAM_0:0:483395202 STEAM_0:0:93696048"
2-2-2021_16-21-8,16,8,jb_undertale_v1d,"STEAM_0:1:100077925 STEAM_0:1:90362366 STEAM_0:1:578873282 STEAM_0:0:175479973 STEAM_0:0:575381649 STEAM_0:1:120988046 STEAM_0:1:528019583 STEAM_0:1:211918257 STEAM_0:1:427402928 STEAM_0:1:573885615 STEAM_0:1:243982354 STEAM_0:0:226036133 STEAM_0:0:179510445 STEAM_0:1:502089637 STEAM_0:0:483395202 STEAM_0:1:147383712","STEAM_0:1:584451382 STEAM_0:1:99373465 STEAM_0:0:93696048 STEAM_0:1:541509319 STEAM_0:0:508022900 STEAM_0:0:195391215 STEAM_0:1:567047481 STEAM_0:1:585916437"
2-2-2021_16-26-8,16,7,jb_undertale_v1d,"STEAM_0:1:100077925 STEAM_0:1:211918257 STEAM_0:1:243982354 STEAM_0:0:226036133 STEAM_0:1:90362366 STEAM_0:1:578873282 STEAM_0:0:575381649 STEAM_0:1:528019583 STEAM_0:1:427402928 STEAM_0:1:573885615 STEAM_0:1:541509319 STEAM_0:1:419380613 STEAM_0:1:502089637 STEAM_0:0:483395202 STEAM_0:0:566726495 STEAM_0:0:36132841","STEAM_0:1:567047481 STEAM_0:1:585916437 STEAM_0:1:584451382 STEAM_0:0:175479973 STEAM_0:0:195391215 STEAM_0:1:99373465 STEAM_0:0:508022900"
2-2-2021_16-31-8,14,6,jb_undertale_v1d,"STEAM_0:1:100077925 STEAM_0:1:211918257 STEAM_0:1:243982354 STEAM_0:0:226036133 STEAM_0:1:90362366 STEAM_0:1:490565591 STEAM_0:1:99373465 STEAM_0:1:528019583 STEAM_0:1:427402928 STEAM_0:1:573885615 STEAM_0:1:419380613 STEAM_0:1:502089637 STEAM_0:0:508022900 STEAM_0:0:483395202","STEAM_0:1:567047481 STEAM_0:1:585916437 STEAM_0:0:195391215 STEAM_0:1:584451382 STEAM_0:0:175479973 STEAM_0:0:36132841"
2-2-2021_16-36-8,16,7,jb_undertale_v1d,"STEAM_0:1:100077925 STEAM_0:1:490565591 STEAM_0:1:211918257 STEAM_0:1:243982354 STEAM_0:0:226036133 STEAM_0:1:90362366 STEAM_0:1:99373465 STEAM_0:1:528019583 STEAM_0:0:593333409 STEAM_0:1:427402928 STEAM_0:1:573885615 STEAM_0:1:162832842 STEAM_0:1:419380613 STEAM_0:1:502089637 STEAM_0:0:71397196 STEAM_0:1:541509319","STEAM_0:1:567047481 STEAM_0:1:585916437 STEAM_0:0:195391215 STEAM_0:0:175479973 STEAM_0:1:584451382 STEAM_0:0:483395202 STEAM_0:0:36132841"
2-2-2021_16-41-8,16,7,jb_undertale_v1d,"STEAM_0:0:71397196 STEAM_0:1:100077925 STEAM_0:1:211918257 STEAM_0:0:226036133 STEAM_0:1:541509319 STEAM_0:1:150747227 STEAM_0:1:64452387 STEAM_0:1:99373465 STEAM_0:1:124882951 STEAM_0:1:528019583 STEAM_0:0:593333409 STEAM_0:1:573885615 STEAM_0:1:162832842 STEAM_0:1:419380613 STEAM_0:1:502089637 STEAM_0:0:483395202","STEAM_0:1:567047481 STEAM_0:1:585916437 STEAM_0:0:195391215 STEAM_0:1:584451382 STEAM_0:1:490565591 STEAM_0:0:93696048 STEAM_0:0:36132841"
2-2-2021_16-46-8,13,8,jb_undertale_v1d,"STEAM_0:0:71397196 STEAM_0:1:100077925 STEAM_0:0:593333409 STEAM_0:0:226036133 STEAM_0:1:504209589 STEAM_0:1:124882951 STEAM_0:1:528019583 STEAM_0:1:573885615 STEAM_0:0:93696048 STEAM_0:1:419380613 STEAM_0:0:483395202 STEAM_0:0:167748498 STEAM_0:0:163205961","STEAM_0:1:567047481 STEAM_0:1:585916437 STEAM_0:0:195391215 STEAM_0:1:584451382 STEAM_0:1:490565591 STEAM_0:0:175479973 STEAM_0:1:150747227 STEAM_0:0:36132841"
2-2-2021_16-51-8,14,6,jb_undertale_v1d,"STEAM_0:0:593333409 STEAM_0:1:100077925 STEAM_0:0:71397196 STEAM_0:1:504209589 STEAM_0:1:211918257 STEAM_0:1:162832842 STEAM_0:0:167748498 STEAM_0:0:163205961 STEAM_0:0:483395202 STEAM_0:1:124882951 STEAM_0:1:528019583 STEAM_0:1:573885615 STEAM_0:0:93696048 STEAM_0:1:419380613","STEAM_0:1:585916437 STEAM_0:1:150747227 STEAM_0:1:584451382 STEAM_0:1:490565591 STEAM_0:0:175479973 STEAM_0:0:226036133"
2-2-2021_16-56-8,15,7,jb_undertale_v1d,"STEAM_0:0:593333409 STEAM_0:1:100077925 STEAM_0:1:211918257 STEAM_0:0:71397196 STEAM_0:1:504209589 STEAM_0:1:162832842 STEAM_0:0:167748498 STEAM_0:0:163205961 STEAM_0:0:483395202 STEAM_0:1:124882951 STEAM_0:1:528019583 STEAM_0:1:573885615 STEAM_0:0:93696048 STEAM_0:1:419380613 STEAM_0:1:123323324","STEAM_0:1:585916437 STEAM_0:1:150747227 STEAM_0:0:175479973 STEAM_0:1:584451382 STEAM_0:1:490565591 STEAM_0:0:226036133 STEAM_0:1:113270576"
2-2-2021_17-1-8,15,5,jb_undertale_v1d,"STEAM_0:0:593333409 STEAM_0:1:100077925 STEAM_0:1:162832842 STEAM_0:1:211918257 STEAM_0:0:167748498 STEAM_0:1:504209589 STEAM_0:0:71397196 STEAM_0:0:483395202 STEAM_0:1:113270576 STEAM_0:1:124882951 STEAM_0:1:528019583 STEAM_0:1:573885615 STEAM_0:0:93696048 STEAM_0:1:419380613 STEAM_0:1:123323324","STEAM_0:1:585916437 STEAM_0:1:150747227 STEAM_0:0:175479973 STEAM_0:1:584451382 STEAM_0:0:226036133"
2-2-2021_17-6-8,17,5,jb_undertale_v1d,"STEAM_0:0:593333409 STEAM_0:1:100077925 STEAM_0:1:162832842 STEAM_0:1:211918257 STEAM_0:0:167748498 STEAM_0:1:504209589 STEAM_0:0:71397196 STEAM_0:0:483395202 STEAM_0:1:113270576 STEAM_0:1:99373465 STEAM_0:1:53417122 STEAM_0:1:573885615 STEAM_0:0:93696048 STEAM_0:1:419380613 STEAM_0:1:447977496 STEAM_0:1:47342361 STEAM_0:1:123323324","STEAM_0:1:585916437 STEAM_0:1:150747227 STEAM_0:0:175479973 STEAM_0:1:584451382 STEAM_0:0:226036133"
2-2-2021_17-11-8,11,5,jb_clouds_tango_v7d,"STEAM_0:1:124882951 STEAM_0:1:162832842 STEAM_0:0:175479973 STEAM_0:0:71397196 STEAM_0:0:226036133 STEAM_0:1:47342361 STEAM_0:1:447977496 STEAM_0:1:123323324 STEAM_0:1:504209589 STEAM_0:1:573885615 STEAM_0:1:99373465","STEAM_0:0:483395202 STEAM_0:0:167748498 STEAM_0:1:150747227 STEAM_0:1:113270576 STEAM_0:1:528019583"
